cv_rank,track,tokenizer,vocab_size,sampling,budget,ngram,embedding,w2v,pooling,n_features,classifier,clf_params,weighting,cv_macro_f1,cv_balanced_accuracy,cv_roc_auc,cv_macro_f1_bal_threshold,cv_macro_f1_f1_threshold,cv_macro_f1_fold_std,threshold,threshold_rule,oof_threshold_bal_rule,oof_threshold_f1_rule,spec
691,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.802222,0.797167,0.951874,0.886879,0.886879,0.08678,0.5,default,0.15,0.15,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
692,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.802072,0.797031,0.891504,0.840564,0.840564,0.069388,0.5,default,0.04916745,0.04916745,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
693,w2v,SW,,strided,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.802031,0.79699,0.976056,0.938071,0.937509,0.027948,0.5,default,0.22041016,0.283,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
694,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.801891,0.796854,0.966054,0.893526,0.893381,0.08647,0.5,default,0.13872656,0.159,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
695,tfidf,SW,,head,5000,1-1,tfidf,,,367,LogReg,"{""C"": ""1.0"", ""class_weight"": ""None""}",class_arch,0.8018,0.796832,0.894414,0.795476,0.811015,0.071262,0.5,default,0.35202621,0.35202621,"LogReg(C=1.0,class_weight=None)|w=class_arch"
696,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.801758,0.796759,0.878309,0.830991,0.830991,0.037251,0.0,default,-0.67805573,-0.67805573,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
697,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.801745,0.796718,0.960522,0.903754,0.905718,0.082566,0.5,default,0.242,0.242,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
698,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.800425,0.795476,0.951679,0.861008,0.861008,0.079939,0.5,default,0.122,0.156,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
699,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.800274,0.79534,0.880351,0.835361,0.83312,0.039524,0.0,default,-0.68732236,-0.68732236,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
700,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.800237,0.795299,0.951813,0.885701,0.885701,0.088231,0.5,default,0.16333333,0.16333333,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
701,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.799691,0.794828,0.899451,0.825346,0.828628,0.065672,0.5,default,0.1519166,0.24828856,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
702,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean_max,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.799284,0.794402,0.961888,0.910865,0.911848,0.09209,0.5,default,0.221,0.221,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
703,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean_max,100,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.799106,0.794234,0.889992,0.854468,0.82717,0.057097,0.0,default,-0.88328048,-0.88328048,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
704,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.798808,0.793953,0.959726,0.899378,0.903242,0.08523,0.5,default,0.18166667,0.2459375,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
705,w2v,SW,,strided,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.798739,0.793889,0.924611,0.864958,0.866905,0.102121,0.0,default,-0.63872919,-0.63872919,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
706,tfidf,SW,,head,50000,1-1,tfidf,,,532,LogReg,"{""C"": ""0.1"", ""class_weight"": ""None""}",none,0.798162,0.793377,0.945587,0.881404,0.886269,0.050862,0.5,default,0.40474308,0.42089175,"LogReg(C=0.1,class_weight=None)|w=none"
707,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.798102,0.794945,0.884931,0.830674,0.831904,0.025904,0.0,default,-0.13355611,-0.13355611,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
708,tfidf,SW,,strided,5000,1-1,tfidf,,,434,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",class_arch,0.798004,0.7932,0.955324,0.890475,0.893795,0.057418,0.0,default,-0.33106884,-0.27999073,"LinearSVC(C=0.1,class_weight=None)|w=class_arch"
709,tfidf,SW,,head,5000,1-1,tfidf,,,367,LinearSVC,"{""C"": ""0.1"", ""class_weight"": ""None""}",class_arch,0.79768,0.792887,0.891598,0.829453,0.814926,0.066672,0.0,default,-0.34014772,-0.34014772,"LinearSVC(C=0.1,class_weight=None)|w=class_arch"
710,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.797402,0.792638,0.956911,0.90587,0.90587,0.08622,0.5,default,0.16813672,0.194,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
711,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.797195,0.792665,0.817054,0.796237,0.798618,0.05842,0.5,default,0.61329632,0.61329632,"LogReg(C=1.0,class_weight=balanced)|w=none"
712,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.796811,0.792085,0.948565,0.857755,0.864705,0.086915,0.5,default,0.17088542,0.17088542,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
713,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.796721,0.792216,0.89045,0.814372,0.824602,0.013552,0.5,default,0.3286077,0.3286077,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
714,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.795975,0.791292,0.949657,0.851437,0.858728,0.082728,0.5,default,0.131,0.237,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
715,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean_max,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.795869,0.791219,0.959057,0.901237,0.901237,0.093904,0.5,default,0.21333333,0.21333333,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
716,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.795262,0.790611,0.880281,0.826291,0.826291,0.094826,0.5,default,0.26514488,0.26514488,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
717,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,MLP,"{""alpha"": ""0.01"", ""early_stopping"": ""False"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.794643,0.790018,0.872367,0.821161,0.821161,0.077728,0.5,default,0.26022227,0.26022227,"MLP(alpha=0.01,early_stopping=False,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
718,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean_max,200,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.79447,0.789891,0.862025,0.801812,0.801812,0.087073,0.5,default,0.07471672,0.07471672,"LogReg(C=1.0,class_weight=balanced)|w=none"
719,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean_max,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.794207,0.789664,0.963553,0.906057,0.906549,0.092769,0.5,default,0.185,0.232,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
720,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean,200,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.792097,0.788861,0.877847,0.826773,0.827632,0.01377,0.0,default,-0.26955159,-0.14569557,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
721,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.791933,0.787461,0.90364,0.839348,0.839348,0.109701,0.0,default,-0.59747375,-0.59747375,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
722,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean_max,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.791257,0.786812,0.901717,0.842749,0.83164,0.046675,0.5,default,0.24875114,0.24875114,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
723,w2v,SW,,strided,20000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,SVM-RBF,"{""C"": ""100.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.791074,0.786635,0.946358,0.922143,0.922143,0.113124,0.0,default,-0.84157598,-0.84157598,"SVM-RBF(C=100.0,class_weight=balanced,gamma=scale)|w=none"
724,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean_max,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.790512,0.786241,0.960917,0.9002,0.90411,0.094008,0.5,default,0.205,0.205,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
725,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean_max,200,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.790372,0.786245,0.897025,0.824202,0.814885,0.036728,0.0,default,-0.41059331,-0.41059331,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
726,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean,100,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.790347,0.787274,0.86483,0.823497,0.819847,0.009601,0.0,default,-0.43458777,-0.43458777,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
727,w2v,SW,,head,20000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.790072,0.785992,0.976248,0.930667,0.931556,0.076556,0.0,default,-0.31339214,-0.31339214,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
728,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean,100,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.789904,0.786648,0.860405,0.776915,0.772004,0.047251,0.5,default,0.58882855,0.58882855,"LogReg(C=1.0,class_weight=balanced)|w=none"
729,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",none,0.789899,0.785796,0.85151,0.759105,0.759105,0.077065,0.5,default,0.50092097,0.50092097,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=none"
730,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""scale""}",class_arch,0.789698,0.785416,0.87729,0.821274,0.824876,0.042482,0.0,default,-0.78319738,-0.47613975,"SVM-RBF(C=10.0,class_weight=None,gamma=scale)|w=class_arch"
731,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",tfidf_mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.789578,0.785312,0.958335,0.882473,0.882473,0.092324,0.5,default,0.13833333,0.23113932,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
732,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,LogReg,"{""C"": ""1.0"", ""class_weight"": ""balanced""}",none,0.788882,0.785646,0.862297,0.779748,0.779748,0.049023,0.5,default,0.4183456,0.4183456,"LogReg(C=1.0,class_weight=balanced)|w=none"
733,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean,300,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.787612,0.784509,0.864349,0.823524,0.820361,0.011991,0.0,default,-0.43919666,-0.43919666,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
734,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",tfidf_mean,100,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.786825,0.782787,0.959404,0.876228,0.891579,0.081779,0.5,default,0.20666667,0.21833333,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
735,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""1.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.786799,0.782605,0.908609,0.8262,0.837721,0.020661,0.0,default,-0.34097047,-0.34097047,"SVM-RBF(C=1.0,class_weight=balanced,gamma=scale)|w=none"
736,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean,200,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.786003,0.781993,0.957744,0.884918,0.892259,0.082687,0.5,default,0.2485625,0.2485625,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
737,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,MLP,"{""alpha"": ""0.0001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(500,)"", ""learning_rate_init"": ""0.001""}",class_arch,0.785764,0.781594,0.867774,0.824074,0.824247,0.031368,0.5,default,0.26772482,0.32926986,"MLP(alpha=0.0001,early_stopping=True,hidden_layer_sizes=(500,),learning_rate_init=0.001)|w=class_arch"
738,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=5,epochs=5,min_count=1",mean_max,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.785442,0.781377,0.908936,0.834795,0.836743,0.087171,0.0,default,-0.8248523,-0.8248523,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
739,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.785428,0.781408,0.935966,0.892764,0.892764,0.072388,0.0,default,-0.81606636,-0.81606636,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
740,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean_max,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.784736,0.780656,0.885462,0.832493,0.834803,0.082041,0.0,default,-0.53220255,-0.53220255,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
741,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.784237,0.780302,0.934511,0.89961,0.871403,0.073337,0.0,default,-0.85039954,-0.7885694,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
742,tfidf,SW,,head,50000,1-1,tfidf,,,532,LinearSVC,"{""C"": ""0.01"", ""class_weight"": ""None""}",none,0.784148,0.780103,0.944304,0.860058,0.85887,0.0578,0.0,default,-0.15396258,-0.15396258,"LinearSVC(C=0.01,class_weight=None)|w=none"
743,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean,200,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.783356,0.779572,0.956545,0.88054,0.890277,0.086486,0.5,default,0.23947266,0.23947266,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
744,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",mean_max,200,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.782497,0.778548,0.904148,0.830257,0.830257,0.032686,0.5,default,0.26684135,0.26684135,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
745,w2v,SW,,strided,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""None"", ""gamma"": ""0.1""}",none,0.781548,0.777682,0.919149,0.891812,0.89173,0.080011,0.0,default,-0.53802627,-0.53802627,"SVM-RBF(C=10.0,class_weight=None,gamma=0.1)|w=none"
746,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.781081,0.777464,0.952876,0.862158,0.858904,0.098919,0.5,default,0.14426764,0.19735977,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
747,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=5,epochs=5,min_count=1",mean_max,300,MLP,"{""alpha"": ""0.001"", ""early_stopping"": ""True"", ""hidden_layer_sizes"": ""(256, 128)"", ""learning_rate_init"": ""0.001""}",none,0.779965,0.776294,0.892782,0.811259,0.811259,0.03345,0.5,default,0.22899303,0.22899303,"MLP(alpha=0.001,early_stopping=True,hidden_layer_sizes=(256, 128),learning_rate_init=0.001)|w=none"
748,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",tfidf_mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.779746,0.776254,0.954917,0.897731,0.897731,0.085531,0.5,default,0.16833333,0.18166667,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
749,w2v,SW,,head,5000,1-1,w2v,"dim=200,window=10,epochs=10,min_count=5",tfidf_mean,200,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.778608,0.775284,0.960879,0.890673,0.886661,0.099501,0.5,default,0.16833333,0.16833333,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
750,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=10,epochs=20,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""20"", ""min_samples_leaf"": ""2"", ""n_estimators"": ""600""}",none,0.778539,0.775148,0.948853,0.876143,0.867819,0.096307,0.5,default,0.18459487,0.18459487,"RF(class_weight=balanced,max_depth=20,min_samples_leaf=2,n_estimators=600)|w=none"
751,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""None"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""1000""}",none,0.778068,0.774699,0.953765,0.856754,0.850836,0.103479,0.5,default,0.104,0.19280469,"RF(class_weight=None,max_depth=None,min_samples_leaf=1,n_estimators=1000)|w=none"
752,w2v,SW,,head,5000,1-1,w2v,"dim=300,window=30,epochs=5,min_count=1",mean,300,RF,"{""class_weight"": ""balanced"", ""max_depth"": ""None"", ""min_samples_leaf"": ""1"", ""n_estimators"": ""600""}",none,0.77733,0.774041,0.951486,0.857349,0.860263,0.104047,0.5,default,0.145,0.145,"RF(class_weight=balanced,max_depth=None,min_samples_leaf=1,n_estimators=600)|w=none"
753,w2v,SW,,head,5000,1-1,w2v,"dim=100,window=30,epochs=5,min_count=1",mean_max,100,SVM-RBF,"{""C"": ""10.0"", ""class_weight"": ""balanced"", ""gamma"": ""scale""}",none,0.7727,0.769322,0.8539,0.790187,0.790187,0.090707,0.0,default,-0.25894903,-0.25894903,"SVM-RBF(C=10.0,class_weight=balanced,gamma=scale)|w=none"
